dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,base_price,distance,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
6/19/2012,2,1,6,15,0,2,1,1,0.78,0.7424,0.59,0.1642,72,187,259,4,5.179998212,17.5,-74.009837,40.726047,-73.973832,40.763792
3/6/2011,1,0,3,12,0,0,0,2,0.46,0.4545,0.94,0.3284,10,69,79,4,0.873804096,4.5,-73.951168,40.782546,-73.949612,40.790313
12/16/2012,4,1,12,20,0,0,0,2,0.38,0.3939,0.82,0,14,108,122,4,1.332270659,9.5,-73.992869,40.758589,-73.987924,40.769966
5/23/2011,2,0,5,23,0,1,1,2,0.62,0.5606,0.88,0.194,19,53,72,4,2.453327705,13.3,-73.982185,40.752978,-74.005728,40.740003
8/16/2011,3,0,8,12,0,2,1,1,0.76,0.6818,0.48,0.3284,42,120,162,4,1.747864791,5.3,-73.982877,40.766985,-73.98076,40.782617
11/4/2011,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0,11,32,43,4,2.596044651,8.1,-73.96999,40.75811,-73.980548,40.780037
1/19/2012,1,1,1,5,0,4,1,1,0.12,0.1212,0.55,0.2537,0,19,19,4,0.519368282,4.5,-73.99432373,40.75650787,-74.00032806,40.75756454
9/7/2012,3,1,9,4,0,5,1,1,0.62,0.5606,0.88,0,1,7,8,4,3.144232794,10.1,-73.985068,40.778977,-73.948997,40.771702
8/19/2012,3,1,8,9,0,0,0,2,0.66,0.6212,0.74,0,86,184,270,4,0.885537692,5,-73.981544,40.749475,-73.977471,40.742136
4/5/2011,2,0,4,0,0,2,1,1,0.62,0.6212,0.5,0.1045,10,12,22,4,9.573126107,33.07,-73.873113,40.774103,-73.98559,40.761823
7/3/2012,3,1,7,2,0,2,1,1,0.72,0.6667,0.58,0,2,8,10,4,13.37251657,26.5,-73.976568,40.683838,-73.87243,40.774536
3/12/2012,1,1,3,7,0,1,1,1,0.34,0.3485,0.53,0.1045,9,259,268,4,3.715796035,8.9,-73.95402,40.765745,-73.980267,40.7389
2/16/2011,1,0,2,19,0,3,1,1,0.34,0.3182,0.53,0.2239,18,143,161,4,1.025175606,8,-73.98878,40.723112,-74.000535,40.72075
8/19/2012,3,1,8,7,0,0,0,2,0.62,0.6061,0.69,0.1343,12,29,41,4,1.050975666,5.3,-73.981426,40.763866,-73.973856,40.756356
2/23/2012,1,1,2,20,0,4,1,1,0.46,0.4545,0.44,0.1343,23,246,269,4,2.688216421,6.5,-74.000703,40.7421,-73.985685,40.763423
6/16/2011,2,0,6,16,0,4,1,3,0.66,0.6212,0.69,0.194,36,258,294,4,4.961231612,16,-73.9757,40.76096,-73.997425,40.719505
2/13/2011,1,0,2,11,0,0,0,1,0.32,0.2879,0.39,0.4478,26,86,112,4,10.61319963,24.5,-73.873762,40.773822,-73.952655,40.699452
11/9/2012,4,1,11,1,0,5,1,1,0.32,0.303,0.53,0.2836,3,17,20,4,1.515094253,8.5,-73.952955,40.768357,-73.960928,40.780567
12/2/2012,4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,9,108,117,4,2.635538286,7.5,-73.987609,40.744016,-73.97805,40.766577
11/3/2012,4,1,11,15,0,6,0,2,0.36,0.3182,0.46,0.4478,117,331,448,4,1.590831915,6,-73.980835,40.764058,-73.992382,40.752742
4/30/2011,2,0,4,8,0,6,0,1,0.4,0.4091,0.54,0.2985,21,70,91,4,0.729541939,3.7,-73.985983,40.740702,-73.980432,40.745735
1/18/2012,1,1,1,7,0,3,1,1,0.32,0.2879,0.42,0.3582,1,262,263,4,1.09095529,6.1,-73.996811,40.723128,-73.984037,40.721555
7/13/2012,3,1,7,4,0,5,1,2,0.66,0.6212,0.61,0,0,11,11,4,1.295729963,5.5,-73.964937,40.806828,-73.970897,40.796088
1/27/2012,1,1,1,13,0,5,1,1,0.5,0.4848,0.59,0.4627,26,175,201,4,5.634462902,17.5,-73.98178864,40.72452927,-73.9592514,40.67684174
8/31/2011,3,0,8,5,0,3,1,1,0.54,0.5152,0.83,0.0896,2,25,27,4,2.18220763,5.7,-73.999827,40.738475,-74.00814,40.719895
10/16/2012,4,1,10,16,0,2,1,1,0.54,0.5152,0.39,0.2836,79,367,446,4,9.758828834,27.3,-73.985373,40.762637,-73.870427,40.773542
1/21/2011,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53,4,0,7.7,0,0,0,0
8/25/2011,3,0,8,1,0,4,1,1,0.68,0.6364,0.69,0.3881,4,11,15,4,10.5069156,35.3,-73.992317,40.753477,-73.870285,40.772967
10/9/2011,4,0,10,21,0,0,0,1,0.54,0.5152,0.83,0.1045,53,120,173,4,8.053632854,25,-73.844239,40.72138,-73.923994,40.761268
10/27/2012,4,1,10,15,0,6,0,2,0.56,0.5303,0.6,0.2836,310,401,711,8,3.158158693,10.5,-73.973355,40.78506,-73.986235,40.758395
3/22/2012,2,1,3,18,0,4,1,1,0.66,0.6212,0.65,0.1642,147,654,801,8,3.553663758,16.5,-73.993158,40.736796,-73.977712,40.766525
7/25/2011,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96,112,4,0.947821263,5,-73.981967,40.75938,-73.976713,40.766915
2/18/2012,1,1,2,3,0,6,0,1,0.28,0.2879,0.65,0.1045,3,15,18,4,21.42249401,57.33,-73.98190308,40.77403259,-73.79370117,40.64464569
3/6/2011,1,0,3,7,0,0,0,3,0.42,0.4242,1,0.4478,0,5,5,4,1.88502226,7.7,-73.991587,40.755978,-73.97207,40.747695
5/25/2011,2,0,5,16,0,3,1,1,0.74,0.6667,0.51,0.2836,61,238,299,4,1.81586294,7.7,-73.97981,40.713928,-73.997032,40.723733
9/12/2011,3,0,9,22,0,1,1,1,0.62,0.5758,0.83,0.1642,16,134,150,4,2.667791284,9.3,-73.994361,40.745846,-73.978746,40.766711
1/5/2012,1,1,1,21,0,4,1,1,0.26,0.2727,0.6,0.1343,9,88,97,4,2.418632679,7.7,-74.003103,40.708257,-73.993315,40.687818
9/7/2012,3,1,9,15,0,5,1,1,0.8,0.7576,0.55,0.2537,66,265,331,4,1.302490746,5.3,-73.989806,40.714186,-74.001992,40.706989
6/13/2012,2,1,6,1,0,3,1,1,0.64,0.5909,0.78,0,7,21,28,4,1.674507976,6.9,-73.99266,40.75678,-73.973197,40.753735
9/15/2011,3,0,9,2,0,4,1,1,0.62,0.5909,0.73,0.1045,0,5,5,4,1.906295362,7.3,-73.97791,40.752777,-73.958075,40.761022
8/28/2012,3,1,8,19,0,2,1,1,0.74,0.6667,0.45,0.1642,82,515,597,8,3.553260111,9.3,-73.987813,40.743838,-73.982892,40.775565
10/12/2011,4,0,10,20,0,3,1,3,0.54,0.5152,0.94,0.1045,9,81,90,4,2.528695245,6.5,-73.963322,40.798655,-73.98381,40.782035
6/1/2012,2,1,6,5,0,5,1,2,0.62,0.5909,0.78,0.0896,4,41,45,4,5.707366953,11.7,-73.978617,40.72434,-73.959693,40.773608
9/17/2011,3,0,9,21,0,6,0,2,0.5,0.4848,0.72,0.194,49,121,170,4,9.940587856,33.5,-73.979315,40.762447,-73.861565,40.768227
12/29/2012,1,1,12,4,0,6,0,2,0.24,0.2424,0.75,0.0896,0,3,3,4,0.746237089,5.4,-73.993307,40.728536,-73.986731,40.733028
9/30/2012,4,1,9,11,0,0,0,1,0.6,0.6212,0.43,0.2239,222,369,591,8,0.545977219,2.9,-73.980502,40.780182,-73.976803,40.784213
10/10/2012,4,1,10,10,0,3,1,1,0.56,0.5303,0.52,0.2985,27,190,217,4,1.813403787,5.7,-73.982362,40.773088,-73.985848,40.757
1/17/2011,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,4,4,2.419064796,9.3,-73.979859,40.765756,-73.957582,40.779481
7/27/2012,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0,3,5,8,4,1.070503751,6.5,-73.978477,40.74537,-73.979824,40.75494
9/16/2011,3,0,9,12,0,5,1,2,0.52,0.5,0.45,0,39,212,251,4,2.293598263,9,-73.843616,40.72163,-73.816453,40.722814
11/23/2011,4,0,11,19,0,3,1,1,0.38,0.3939,0.58,0.3881,6,116,122,4,0.949166105,5.3,-73.998588,40.745387,-74.009775,40.74638
3/8/2011,1,0,3,11,0,2,1,2,0.36,0.3485,0.25,0.1642,26,52,78,4,1.749633871,7.7,-73.992,40.744255,-74.002782,40.730813
4/6/2011,2,0,4,5,0,3,1,1,0.24,0.2576,0.7,0.1045,1,12,13,4,2.631891277,10,-73.964527,40.76057,-73.984762,40.742545
8/22/2012,3,1,8,23,0,3,1,1,0.64,0.5758,0.83,0,27,113,140,4,2.902955334,10.5,-73.988627,40.744922,-73.999008,40.720037
9/9/2012,3,1,9,6,0,0,0,1,0.52,0.5,0.77,0.194,11,24,35,4,0.779234354,3.7,-73.966815,40.757308,-73.970972,40.75105
1/6/2011,1,0,1,13,0,4,1,1,0.26,0.2727,0.35,0.1045,12,55,67,4,0.852075067,5.5,-73.989417,40.718955,-73.997037,40.723988
11/19/2011,4,0,11,1,0,6,0,1,0.26,0.2273,0.52,0.2985,1,34,35,4,1.600627286,9,-73.979217,40.771685,-73.960382,40.769785
8/26/2012,3,1,8,15,0,0,0,3,0.64,0.5758,0.89,0.2836,132,259,391,4,1.528820176,7.3,-73.990159,40.737021,-74.007995,40.739527
5/24/2012,2,1,5,12,0,4,1,1,0.7,0.6515,0.58,0.1045,76,213,289,4,0.969017792,4.5,-74.00645,40.732418,-74.006213,40.723708
8/12/2012,3,1,8,20,0,0,0,1,0.72,0.6515,0.45,0,96,204,300,4,0.817874806,6,-73.986023,40.747173,-73.985745,40.754523
9/3/2011,3,0,9,11,0,6,0,3,0.66,0.6212,0.69,0.2836,66,128,194,4,1.919567144,6,-73.98390961,40.77054214,-73.9948349,40.7553978
3/21/2011,2,0,3,0,0,1,1,3,0.34,0.303,0.66,0.3881,2,11,13,4,1.679681978,7.3,-73.976833,40.776408,-73.958278,40.781942
3/1/2012,1,1,3,22,0,4,1,1,0.38,0.3939,0.5,0.2537,3,123,126,4,6.852128504,17.7,-73.975314,40.745591,-73.990145,40.685022
4/29/2011,2,0,4,16,0,5,1,2,0.54,0.5152,0.42,0.3582,59,240,299,4,0.374613627,3.7,-74.00451,40.742458,-74.00543,40.739163
12/4/2012,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,5,91,96,4,2.746840836,7.7,-73.989527,40.73614,-73.96882,40.755212
5/18/2012,2,1,5,17,0,5,1,1,0.66,0.6212,0.34,0.1343,124,688,812,8,8.663532827,33.33,-73.872866,40.774208,-73.969841,40.8002
3/8/2011,1,0,3,19,0,2,1,1,0.34,0.3485,0.31,0.1045,9,141,150,4,1.100461379,5.3,-73.97632,40.759604,-73.963465,40.757852
9/8/2011,3,0,9,16,0,4,1,3,0.64,0.5606,0.94,0.2836,5,151,156,4,3.423544738,12.1,-73.97861,40.741198,-74.008171,40.72009
8/22/2011,3,0,8,22,0,1,1,1,0.64,0.6212,0.38,0.2985,32,121,153,4,3.047572831,10,-73.984475,40.754302,-73.972937,40.78027
12/18/2012,4,1,12,15,0,2,1,1,0.46,0.4545,0.44,0.4925,28,218,246,4,0.863574398,4.9,-73.981022,40.768545,-73.974062,40.762845
6/10/2012,2,1,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896,1,9,10,4,16.36699894,42,-73.782278,40.644632,-73.934119,40.736264
2/2/2012,1,1,2,20,0,4,1,1,0.36,0.3182,0.46,0.5224,9,204,213,4,1.141296822,6.5,-73.984579,40.746074,-73.987348,40.756118
6/26/2011,3,0,6,8,0,0,0,1,0.64,0.6212,0.61,0.194,29,78,107,4,2.344969933,12,-73.995884,40.764436,-73.98776,40.744272
2/3/2011,1,0,2,23,0,4,1,1,0.2,0.2273,0.47,0.1045,4,34,38,4,1.529543234,9,-74.005551,40.715455,-73.989167,40.721362
7/27/2011,3,0,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,1,9,10,4,2.21380662,6.5,-73.97520447,40.78730011,-73.96250153,40.80472565
7/8/2011,3,0,7,18,0,5,1,1,0.66,0.6061,0.83,0.0896,35,281,316,4,0.458670429,3.3,-73.959933,40.762522,-73.959602,40.766638
3/22/2011,2,0,3,23,0,2,1,2,0.4,0.4091,0.58,0.2537,4,28,32,4,1.205614279,5.7,-73.994735,40.7448,-73.983522,40.738069
9/18/2012,3,1,9,17,0,2,1,3,0.6,0.5455,0.88,0.194,36,302,338,4,2.696332879,11.5,-73.97245789,40.75764084,-73.99868011,40.74374771
5/17/2012,2,1,5,3,0,4,1,1,0.6,0.5909,0.73,0.2537,0,3,3,4,6.5826348,29,-73.95116425,40.72363281,-73.97492218,40.78001022
3/10/2011,1,0,3,19,0,4,1,3,0.44,0.4394,0,0.5821,5,51,56,4,1.785286622,5.7,-73.982729,40.779203,-73.974218,40.793903
11/17/2011,4,0,11,15,0,4,1,2,0.34,0.303,0.49,0.4478,10,106,116,4,1.625013512,8.5,-73.998585,40.739902,-73.980175,40.744247
11/21/2012,4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0,8,97,105,4,1.534508491,5.5,-73.976215,40.757755,-73.966955,40.769635
3/4/2012,1,1,3,13,0,0,0,1,0.36,0.3333,0.37,0.3582,108,256,364,4,2.761383014,8.5,-73.96472168,40.75736618,-73.98549652,40.73816681
4/29/2012,2,1,4,20,0,0,0,1,0.56,0.5303,0.32,0.0896,45,198,243,4,3.632141987,9.7,-73.982824,40.771614,-74.00389,40.743124
3/8/2011,1,0,3,7,0,2,1,1,0.18,0.197,0.64,0.1343,9,119,128,4,1.779525962,6.5,-73.987813,40.731625,-74.005703,40.740122
11/28/2012,4,1,11,23,0,3,1,1,0.26,0.2727,0.48,0.1343,5,73,78,4,1.480456166,7.7,-73.969241,40.761664,-73.979801,40.751026
2/22/2012,1,1,2,7,0,3,1,1,0.32,0.3333,0.76,0.0896,10,292,302,4,1.844699192,4.9,-73.97663,40.743804,-73.98717,40.729269
8/28/2012,3,1,8,15,0,2,1,1,0.82,0.7273,0.34,0.2985,59,258,317,4,1.32724358,9.3,-73.97688,40.764595,-73.981049,40.753088
9/6/2012,3,1,9,7,0,4,1,2,0.7,0.6667,0.84,0.1045,21,461,482,8,0.888633828,4.5,-73.982446,40.731434,-73.989746,40.72567
4/13/2012,2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.194,59,133,192,4,5.637001838,11.3,-73.979959,40.726861,-73.952186,40.772966
3/2/2012,1,1,3,22,0,5,1,2,0.36,0.3788,0.87,0,6,69,75,4,3.515945708,9,-73.980417,40.730287,-73.962855,40.75896
5/4/2011,2,0,5,12,0,3,1,2,0.44,0.4394,0.62,0.3582,19,105,124,4,4.90796141,14.5,-74.003072,40.723282,-73.980687,40.764017
1/9/2012,1,1,1,13,0,1,1,2,0.26,0.2727,0.56,0.1045,3,77,80,4,4.033494748,14.5,-73.968788,40.799037,-73.983732,40.764585
7/28/2012,3,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,208,279,487,8,21.97508779,57.33,-73.78910065,40.64241028,-73.99758911,40.76094055
8/25/2011,3,0,8,11,0,4,1,3,0.7,0.6667,0.79,0,39,112,151,4,6.241093282,6.9,-73.954867,40.789145,-73.99744,40.743225
4/4/2011,2,0,4,0,0,1,1,1,0.4,0.4091,0.5,0.2239,1,5,6,4,3.06526695,10.1,-73.986478,40.757364,-73.988856,40.729865
9/2/2012,3,1,9,17,0,0,0,1,0.76,0.7273,0.66,0.0896,219,284,503,8,0.67530752,4.1,-73.955722,40.782462,-73.953395,40.788272
11/27/2012,4,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582,13,469,482,8,3.474795869,10,-73.974069,40.791823,-73.989474,40.762843
2/16/2012,1,1,2,5,0,4,1,2,0.3,0.3333,0.7,0,0,20,20,4,3.22365945,8.5,-73.999718,40.733592,-73.974748,40.755548
8/29/2012,3,1,8,20,0,3,1,1,0.68,0.6364,0.57,0,49,378,427,4,2.476279417,9.7,-73.99329,40.740133,-73.99026,40.717989
9/13/2012,3,1,9,3,0,4,1,1,0.52,0.5,0.83,0,2,9,11,4,3.386812759,8.5,-73.947982,40.774678,-73.973252,40.750997
9/1/2012,3,1,9,4,0,6,0,1,0.7,0.6515,0.7,0,3,9,12,4,0.805292262,4.9,-73.989295,40.736057,-73.99617,40.741085
11/25/2011,4,0,11,13,0,5,1,1,0.5,0.4848,0.45,0.2239,143,140,283,4,6.689299846,24.1,-73.952133,40.781239,-73.873221,40.774458
9/12/2012,3,1,9,22,0,3,1,1,0.56,0.5303,0.64,0.0896,23,189,212,4,0.928532199,4.9,-73.990247,40.746092,-73.99959,40.741667
10/19/2012,4,1,10,22,0,5,1,1,0.5,0.4848,0.77,0.0896,14,176,190,4,0.387639895,3.5,-73.96176147,40.77049637,-73.95780945,40.76871109
2/21/2011,1,0,2,3,1,1,0,2,0.34,0.303,0.42,0.2985,2,3,5,4,4.564039507,10.5,-73.960562,40.769603,-73.990048,40.735183
10/10/2011,4,0,10,21,1,1,0,1,0.56,0.5303,0.88,0.0896,27,148,175,4,0.610849184,3.7,-73.99275,40.730648,-73.987447,40.726905
12/28/2011,1,0,12,3,0,3,1,1,0.32,0.303,0.61,0.2537,0,4,4,4,0,6.5,0,0,0,0
5/31/2011,2,0,5,13,0,2,1,1,0.9,0.8333,0.39,0.1642,37,110,147,4,1.321833324,6.1,-73.972478,40.790838,-73.956933,40.789192
5/2/2011,2,0,5,7,0,1,1,2,0.46,0.4545,0.82,0.3284,16,193,209,4,4.105953451,12.9,-73.975648,40.757763,-73.983751,40.721363
1/30/2012,1,1,1,0,0,1,1,2,0.32,0.2879,0.26,0.4179,0,10,10,4,3.911551593,13,-73.968282,40.75536,-74.000625,40.730137
4/12/2012,2,1,4,7,0,4,1,1,0.3,0.2727,0.65,0.3284,12,294,306,4,6.168084164,18,-74.00082,40.72399,-73.965,40.77235
8/25/2011,3,0,8,9,0,4,1,2,0.72,0.6818,0.7,0.2985,21,141,162,4,0,5.5,-73.97473907,40.75498581,-73.97473907,40.75498581
5/24/2011,2,0,5,14,0,2,1,1,0.78,0.697,0.46,0.2836,27,126,153,4,0.829341304,4.5,-73.988588,40.764191,-73.996965,40.760275
6/19/2012,2,1,6,21,0,2,1,1,0.76,0.7121,0.62,0.1642,37,239,276,4,1.42602874,4.5,-73.965484,40.760255,-73.972992,40.748765
9/13/2012,3,1,9,19,0,4,1,1,0.64,0.6061,0.65,0.1343,80,594,674,8,0.969948528,4.9,-73.993783,40.745749,-73.987992,40.738213
3/7/2012,1,1,3,20,0,3,1,1,0.5,0.4848,0.51,0.2537,18,242,260,4,0.822721281,4.5,-73.997708,40.746534,-74.005142,40.751329
4/7/2011,2,0,4,11,0,4,1,2,0.46,0.4545,0.55,0,36,86,122,4,3.896626642,11,-73.98182678,40.77152634,-73.94832611,40.79568863
8/30/2012,3,1,8,4,0,4,1,1,0.62,0.5909,0.73,0,4,4,8,4,8.218968206,17.7,-74.003946,40.713259,-73.976554,40.784177
4/18/2011,2,0,4,20,0,1,1,1,0.6,0.6212,0.33,0.2985,29,136,165,4,4.07363716,19.33,-74.001329,40.729178,-73.955879,40.741638
3/7/2012,1,1,3,22,0,3,1,1,0.46,0.4545,0.59,0.2985,10,149,159,4,2.428058675,6.9,-73.976377,40.755685,-73.977942,40.777482
10/10/2012,4,1,10,23,0,3,1,1,0.44,0.4394,0.58,0.194,17,119,136,4,1.982355708,6.5,-73.991445,40.770122,-73.971005,40.761292
8/16/2011,3,0,8,10,0,2,1,1,0.7,0.6515,0.58,0.3881,28,83,111,4,1.568398046,6.5,-73.993413,40.733246,-73.984283,40.745533
2/28/2012,1,1,2,12,0,2,1,1,0.36,0.3485,0.34,0.1343,19,164,183,4,1.03677254,4.5,-73.961122,40.768677,-73.957145,40.777498
9/11/2011,3,0,9,6,0,0,0,1,0.58,0.5455,0.88,0.1045,4,16,20,4,5.613970788,14.9,-73.965278,40.803643,-73.973968,40.753602
5/10/2011,2,0,5,22,0,2,1,1,0.52,0.5,0.55,0.1045,29,121,150,4,5.911130102,15.3,-73.971866,40.751292,-73.966486,40.804279
6/9/2011,2,0,6,0,0,4,1,2,0.74,0.7121,0.79,0.1343,7,40,47,4,6.112302801,13.7,-74.013049,40.70236,-73.973448,40.748393
12/24/2011,1,0,12,14,0,6,0,1,0.34,0.303,0.39,0.2985,15,70,85,4,8.743509607,29.3,-73.873067,40.774135,-73.974239,40.756599
8/20/2012,3,1,8,7,0,1,1,2,0.62,0.5909,0.78,0.1343,15,427,442,4,5.552920161,13.5,-74.008542,40.720708,-73.989128,40.768415
2/27/2012,1,1,2,7,0,1,1,1,0.24,0.2273,0.6,0.2239,2,278,280,4,1.06051746,6.1,-73.99474,40.760443,-73.985702,40.753807
4/24/2012,2,1,4,7,0,2,1,1,0.32,0.303,0.66,0.2836,3,387,390,4,0.973332182,4.5,-73.955881,40.772058,-73.961747,40.764519
3/7/2011,1,0,3,12,0,1,1,1,0.3,0.2727,0.42,0.4179,28,68,96,4,2.563070113,6.1,-73.96255,40.763005,-73.97901,40.743627
12/2/2012,4,1,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,10,84,94,4,22.02921777,49.8,-73.781515,40.644792,-73.985398,40.768635
11/15/2011,4,0,11,2,0,2,1,1,0.56,0.5303,0.64,0.2537,7,8,15,4,1.367117299,5.5,-73.99414,40.758337,-73.988207,40.769777
11/29/2012,4,1,11,14,0,4,1,1,0.36,0.3485,0.43,0.2239,13,174,187,4,10.69016734,30.9,-73.95624,40.78717,-73.901661,40.873954
2/18/2012,1,1,2,5,0,6,0,1,0.24,0.2576,0.7,0.0896,0,1,1,4,1.325042202,5.3,-73.982387,40.763518,-73.98821,40.752452
1/25/2011,1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.194,5,40,45,4,1.271009722,6,-73.989411,40.758951,-73.98219,40.768984
6/30/2011,3,0,6,10,0,4,1,1,0.72,0.6515,0.42,0.194,35,97,132,4,19.8126826,56.8,-73.786055,40.643435,-73.975481,40.7488
6/14/2012,2,1,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836,12,169,181,4,2.884370766,10.5,-73.987018,40.72078,-73.978431,40.745882
9/21/2011,3,0,9,18,0,3,1,3,0.64,0.5758,0.83,0.1642,24,384,408,4,1.588475123,7,-73.98275,40.748029,-73.973734,40.760571
9/19/2011,3,0,9,20,0,1,1,2,0.56,0.5303,0.68,0.1343,27,204,231,4,5.96595901,12.5,-73.990545,40.734085,-73.978413,40.681243
1/19/2012,1,1,1,8,0,4,1,1,0.12,0.1515,0.54,0.1045,9,414,423,4,0.706603873,3.7,-73.989793,40.738815,-73.997692,40.740945
7/4/2012,3,1,7,20,1,3,0,1,0.86,0.803,0.47,0.2239,237,314,551,8,1.922490854,8,-73.959497,40.720457,-73.938413,40.713872
3/15/2011,1,0,3,6,0,2,1,1,0.22,0.2273,0.8,0.194,3,32,35,4,1.406182421,6.1,-73.959538,40.766868,-73.967843,40.755902
1/7/2011,1,0,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,19,48,67,4,0.610858507,5.7,-74.004773,40.722483,-73.998072,40.720393
7/15/2011,3,0,7,14,0,5,1,1,0.7,0.6515,0.51,0.194,105,160,265,4,3.650936168,10,-74.00878143,40.71417999,-74.00118256,40.74649429
2/7/2012,1,1,2,16,0,2,1,1,0.44,0.4394,0.35,0.2537,19,257,276,4,5.053641309,17.3,-73.97362,40.784665,-73.913769,40.781424
6/28/2011,3,0,6,0,0,2,1,2,0.66,0.6061,0.78,0.1343,5,25,30,4,1.414145714,6.1,-73.987747,40.729437,-73.9939,40.741265
5/6/2011,2,0,5,0,0,5,1,1,0.44,0.4394,0.44,0.1642,13,43,56,4,3.326728076,12.5,-73.992337,40.75646,-74.009282,40.729447
9/9/2011,3,0,9,22,0,5,1,1,0.62,0.5455,0.94,0,33,127,160,4,24.69863513,55,-74.00868,40.704042,-73.868047,40.89891
8/26/2012,3,1,8,14,0,0,0,1,0.64,0.5758,0.89,0.1045,125,252,377,4,5.918990866,14.9,-73.862693,40.769125,-73.924422,40.743722
11/1/2012,4,1,11,22,0,4,1,1,0.36,0.3485,0.57,0.1642,27,175,202,4,1.183730189,7,-73.978275,40.753121,-73.991141,40.748848
3/9/2011,1,0,3,0,0,3,1,1,0.26,0.2879,0.65,0.0896,0,9,9,4,3.056031343,8.1,-73.985438,40.744653,-73.981861,40.771994
6/18/2012,2,1,6,15,0,1,1,2,0.6,0.5909,0.69,0.194,61,176,237,4,0,3.3,0,0,0,0
7/29/2012,3,1,7,19,0,0,0,1,0.76,0.697,0.55,0.1642,143,300,443,4,1.518291441,7,-73.983708,40.760972,-73.992352,40.748995
3/26/2011,2,0,3,2,0,6,0,1,0.22,0.2121,0.44,0.2239,4,21,25,4,3.375763306,14.5,-73.96192169,40.77796555,-73.98220825,40.75179291
10/27/2011,4,0,10,13,0,4,1,2,0.5,0.4848,0.88,0.1642,10,64,74,4,3.60462016,12.9,-73.959965,40.780437,-73.98786,40.755863
2/28/2011,1,0,2,21,0,1,1,2,0.38,0.3939,0.87,0.3881,2,78,80,4,2.768565857,8.5,-73.991243,40.699363,-73.996985,40.72387
7/17/2011,3,0,7,11,0,0,0,1,0.76,0.697,0.55,0.2836,147,244,391,4,1.369682487,6.5,-73.975498,40.733126,-73.991483,40.73091
2/19/2011,1,0,2,9,0,6,0,1,0.4,0.4091,0.16,0.6567,18,37,55,4,2.334093038,6.9,-73.979231,40.740343,-73.988201,40.72049
6/8/2011,2,0,6,6,0,3,1,1,0.64,0.5758,0.89,0.1343,13,103,116,4,0.546782325,3.3,-73.981578,40.749833,-73.977998,40.753933
5/10/2012,2,1,5,7,0,4,1,1,0.44,0.4394,0.72,0.2985,8,393,401,4,16.51511894,41,-73.776859,40.645324,-73.946818,40.719039
5/26/2012,2,1,5,1,0,6,0,1,0.64,0.5758,0.83,0.1343,18,64,82,4,0.981253802,4.5,-73.993505,40.752235,-74.00367,40.75654
1/29/2011,1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537,6,52,58,4,9.454483487,20.1,-73.987785,40.728392,-73.97733,40.643763
7/17/2011,3,0,7,10,0,0,0,1,0.74,0.6818,0.6,0.2239,127,177,304,4,1.654857484,6.9,-73.988586,40.748778,-73.984394,40.763313
12/19/2011,4,0,12,14,0,1,1,1,0.36,0.3485,0.46,0.2239,30,107,137,4,3.662540184,13,-73.98053,40.734107,-74.010142,40.710012
1/8/2011,1,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,12,83,95,4,0.777525492,6.5,-73.986905,40.749452,-73.98075,40.75466
4/21/2012,2,1,4,2,0,6,0,1,0.52,0.5,0.77,0.1343,12,69,81,4,0,5.3,-73.975852,40.748212,-73.975852,40.748212
4/12/2011,2,0,4,13,0,2,1,3,0.54,0.5152,0.68,0.2836,22,84,106,4,2.561758765,10.5,-73.919937,40.766026,-73.918907,40.743008
7/5/2012,3,1,7,5,0,4,1,1,0.72,0.6818,0.62,0,1,28,29,4,0.308663292,6.5,-73.975273,40.760852,-73.973982,40.758255
7/9/2012,3,1,7,2,0,1,1,3,0.7,0.6667,0.89,0.194,1,4,5,4,10.00922939,35.33,-73.863258,40.769243,-73.980434,40.75439
3/20/2011,1,0,3,15,0,0,0,1,0.4,0.4091,0.32,0.0896,172,136,308,4,12.25772732,34.5,-73.98865,40.72267,-74.010668,40.613741
2/11/2011,1,0,2,22,0,5,1,1,0.2,0.2273,0.64,0.0896,2,41,43,4,2.309413835,9,-73.98125,40.73239,-73.99451,40.75056
