fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance
11.5,-74.010587,40.710152,-73.989563,40.737527,1,3.523126605
14.5,-73.966975,40.803738,-73.938283,40.855197,2,6.21231828
9.7,-74.006079,40.734948,-73.977982,40.754149,1,3.188664275
5.7,-73.956282,40.778783,-73.95508,40.765857,1,1.441317617
6.5,-73.94998,40.771927,-73.950348,40.78393,6,1.335451449
17.7,-73.979987,40.775873,-73.931693,40.858387,2,10.03807203
8.5,-73.977415,40.753125,-73.995698,40.73278,1,2.737695233
8.5,-73.97846985,40.7312088,-73.99557495,40.7251091,1,1.593470888
23.3,-74.007367,40.741877,-73.94064,40.826465,1,10.95927628
6.9,-73.947938,40.776407,-73.984923,40.766552,1,3.302706595
20.5,-73.995522,40.670047,-73.97672,40.726962,5,6.526182769
16.5,-73.98714,40.720545,-73.981025,40.761235,5,4.555187098
5.5,-73.973235,40.763666,-73.977157,40.753214,1,1.208623149
16.1,-74.000132,40.742903,-73.965341,40.805783,2,7.583270901
12.9,-73.987661,40.728616,-73.961306,40.688791,1,4.955849976
12,-73.9781,40.773372,-73.958333,40.772192,1,1.670237262
38.33,-73.87492371,40.77391052,-73.9894104,40.75286865,5,9.92505181
10.1,-73.956683,40.770582,-73.992314,40.749358,1,3.8190092
4.1,-73.972507,40.790985,-73.964258,40.802402,1,1.447462829
7.3,-73.9914,40.732433,-73.993565,40.749776,2,1.937668356
10.1,-73.975246,40.749562,-74.000057,40.727126,1,3.255797111
6.5,-73.997293,40.74453,-73.992587,40.75595,1,1.330702385
5.7,-73.996067,40.738558,-73.980945,40.750698,1,1.856700121
9.5,-73.987422,40.738462,-73.9871,40.760787,1,2.483354259
21,-73.97652,40.760578,-74.010649,40.703672,1,6.952647335
6.1,-73.98624,40.758121,-73.975108,40.758387,1,0.938375034
6.5,-73.996228,40.763632,-73.991385,40.744768,2,2.137551282
5.7,-73.976932,40.7873,-73.977002,40.787292,1,0.005961938
6.5,-74.007446,40.709992,-74.002048,40.730141,1,2.286902473
10.5,-73.95895,40.716772,-73.921817,40.740912,2,4.123878392
3.7,-73.982767,40.771955,-73.98174,40.76643,1,0.620604554
15,-73.968028,40.762396,-73.97926,40.751788,1,1.512549012
13,-73.957857,40.774622,-73.943497,40.815287,1,4.682005542
7.3,-73.989195,40.736208,-74.005622,40.726572,5,1.750961272
8.9,-74.005705,40.74043,-73.977157,40.766138,2,3.736694454
10.5,-73.958054,40.779038,-73.962179,40.795389,2,1.851599628
8,-73.996017,40.738547,-73.987665,40.72858,2,1.313238221
8.5,-73.96960449,40.78541183,-73.94750977,40.7778244,1,2.043330849
10.9,-73.982283,40.762099,-73.969927,40.801464,1,4.500532664
2.5,-73.7833,40.6486,-73.7833,40.6486,0,0
7,-73.97847748,40.78310013,-73.9839325,40.76192093,1,2.400155062
8.9,-73.991313,40.750498,-73.977025,40.745283,1,1.336446465
4.5,-73.991283,40.723905,-74.003728,40.726955,1,1.102541894
9.5,-73.96903,40.769974,-73.989074,40.744193,1,3.327954764
8,-73.968223,40.762396,-73.98134,40.741975,1,2.526054531
10,-73.953668,40.779577,-73.974695,40.778155,1,1.778094954
9.5,-74.00397,40.721906,-74.007224,40.741837,1,2.233823159
23.7,-73.993367,40.752405,-73.94534,40.659578,1,11.09088469
5.3,-73.996034,40.75349,-73.993316,40.743081,1,1.180227858
11,-73.981258,40.741645,-73.952522,40.773061,3,4.251201359
10.5,-73.993455,40.72454,-73.996238,40.758612,1,3.797073155
6.1,-73.978088,40.783483,-73.9831,40.765158,5,2.081548713
34.27,-73.98001,40.784049,-73.846689,40.719288,1,13.34495314
6.1,-73.988107,40.722903,-74.000807,40.73076,5,1.381947481
6.5,-73.970886,40.764458,-73.952338,40.766439,1,1.578021993
12,-73.989828,40.740181,-74.002554,40.733606,1,1.298161032
5.5,-73.98099518,40.75985336,-73.9696579,40.76298141,6,1.016555479
57.33,-73.79001617,40.6471405,-73.97592163,40.76459122,2,20.40562591
4.1,-73.953562,40.776866,-73.946129,40.78045,1,0.742209471
4.1,-73.9582,40.772643,-73.961879,40.766874,2,0.712605437
6.1,-74.007172,40.715946,-73.999422,40.720135,2,0.802483003
23.5,-73.978889,40.724114,-73.911508,40.689474,1,6.864743237
10.5,-73.954512,40.778055,-73.980112,40.760932,1,2.877158626
6,-73.978967,40.782262,-73.96212,40.776297,1,1.566423361
3.7,-73.985672,40.75275,-73.979708,40.756302,1,0.639231101
16.1,-74.006755,40.735811,-73.93993,40.708358,1,6.407684452
33.83,-74.003909,40.747999,-73.870394,40.77367,1,11.60540093
12,-73.99326324,40.7244339,-73.97000122,40.75660324,6,4.080039193
5,-73.98806,40.76462,-73.996007,40.759822,1,0.856197541
9.3,-73.96303,40.673827,-73.951552,40.641842,5,3.68716167
10.9,-73.98059,40.783098,-73.950965,40.782475,1,2.496046699
9,-73.991635,40.74995,-73.997145,40.724902,1,2.824521022
13,-73.999817,40.761298,-73.973776,40.757382,1,2.236825668
4,-74.001925,40.739557,-74.00639,40.743867,1,0.609438452
19,-73.97637939,40.78580093,-73.97881317,40.73721313,2,5.408301079
8.1,-73.956378,40.764967,-73.977537,40.744758,1,2.869007718
4.9,-73.985557,40.763035,-73.997825,40.761503,2,1.047511061
4.5,-73.983243,40.74457,-73.975631,40.75446,1,1.273404696
17,-73.937675,40.852708,-73.969272,40.79563,1,6.883310612
5.3,-73.985257,40.746698,-73.988962,40.734663,2,1.37458401
10.1,-74.002153,40.729807,-73.977589,40.763826,1,4.313099249
28.5,-73.87092,40.773776,-73.956502,40.652245,1,15.32305212
6,-74.000225,40.737592,-73.997198,40.72479,3,1.446640997
4.1,-73.991697,40.734962,-73.995865,40.726243,1,1.031483719
14.9,-73.999665,40.728383,-73.952615,40.789305,2,7.850656467
12,-73.974618,40.67118,-74.006203,40.645637,1,3.895515894
5.5,-74.00444031,40.74158859,-73.99861145,40.7448082,2,0.60789507
4.1,-73.978008,40.763432,-73.979697,40.76169,2,0.240398922
8,-73.993797,40.723738,-73.978595,40.727151,1,1.336501116
8.5,-73.969847,40.692953,-73.992445,40.687636,1,1.995552472
7.7,-73.989335,40.768207,-73.973697,40.747713,1,2.632923467
6.5,-73.980047,40.783892,-73.967285,40.789367,1,1.235320936
6.1,-73.959723,40.770813,-73.969648,40.753333,1,2.116475208
8.5,-74.006769,40.743683,-73.991291,40.727821,2,2.194222209
7.7,-73.9986,40.761,-73.9779,40.7772,0,2.507514063
24,-73.985012,40.719032,-73.96715,40.793518,1,8.420645286
14.5,-73.978177,40.729553,-73.987295,40.753107,2,2.730271244
4.5,-73.983131,40.742272,-73.992792,40.743015,1,0.818346625
7.3,-73.973675,40.787205,-73.973482,40.764058,1,2.574688273
3.7,-73.995938,40.73438,-74.002767,40.73371,1,0.580380253
7.5,-73.973285,40.754217,-73.969568,40.750077,1,0.556907309
11.7,-73.992322,40.725168,-73.997354,40.683708,1,4.631067651
8.9,-73.955663,40.764376,-73.977916,40.752561,1,2.289598372
7.3,-73.971258,40.760514,-73.957637,40.782237,1,2.674835238
12.9,-73.982103,40.771443,-73.944953,40.825045,2,6.732927985
7.3,0,0,0,0,1,0
11.7,-74.016225,40.717528,-73.987565,40.74144,1,3.593046252
7.3,-73.968438,40.767667,-73.96114,40.798557,1,3.490434487
8.5,-73.95544434,40.78760529,-73.96556091,40.7986908,3,1.498710686
6.9,-73.972639,40.745909,-73.986456,40.755818,2,1.603212382
18.5,-73.96485138,40.71147156,-73.95664978,40.71021652,2,0.705454809
10.5,-73.992327,40.694362,-73.999957,40.723547,5,3.309375262
4.1,-73.964181,40.761427,-73.969334,40.763378,1,0.485347684
8.1,-73.962013,40.773514,-73.97972,40.754901,2,2.551767805
14.9,-73.974663,40.752685,-74.010132,40.702078,1,6.373731725
11,-74.005305,40.718661,-73.998729,40.751902,1,3.738700716
14,-73.99466705,40.75127029,-73.97386169,40.78927231,1,4.575892686
7.5,-73.99021912,40.73373032,-73.98566437,40.75219345,1,2.089214711
11.7,-73.99269,40.770032,-74.01338,40.717435,1,6.104649084
20,-73.783592,40.648665,-73.802423,40.705433,1,6.511043862
25.5,-74.005908,40.73313,-73.937425,40.708657,1,6.38274302
7,-73.988221,40.727904,-73.990368,40.712559,1,1.716391552
4,-73.959052,40.809488,-73.963403,40.810568,1,0.385495807
7,-73.993152,40.722575,-73.999888,40.734607,1,1.453778466
5.3,-73.99631,40.709315,-74.011833,40.702822,1,1.494921756
45,-73.981547,40.764745,-73.790372,40.643798,1,20.99623004
13.7,-73.989728,40.733712,-73.982197,40.740255,1,0.965671946
9.7,-73.977883,40.748808,-73.993562,40.751973,1,1.36726378
12,-73.98752594,40.72449875,-74.00791931,40.71175003,1,2.228596307
5.3,-73.98655,40.760883,-73.988578,40.774032,1,1.472505331
5.3,-73.998202,40.740603,-74.007605,40.747837,6,1.129309711
7.7,-73.979564,40.735405,-73.955686,40.768065,1,4.152725805
7.5,0,0,0,0,1,0
10,-73.979292,40.75041,-73.988945,40.72696,1,2.732266096
6,-73.970157,40.760105,-73.982247,40.742772,1,2.180546819
45,-73.983137,40.731465,-73.983127,40.731442,2,0.00269356
19.7,-73.990923,40.733995,-73.963663,40.674692,1,6.985290387
5.5,-73.971043,40.75439,-73.98313,40.761155,1,1.266216491
14.9,-73.982605,40.735478,-74.003482,40.680743,1,6.337535003
4.9,-73.983109,40.775454,-73.984085,40.765174,1,1.146394655
7.7,-73.989908,40.734016,-73.989112,40.757678,2,2.632774966
26.83,-73.953642,40.81717,-73.87154,40.771582,5,8.573823464
7,-73.98587799,40.75738525,-73.99959564,40.76150131,4,1.243115595
8.5,-73.98664,40.761423,-74.001738,40.735564,1,3.14510128
30.1,-73.972755,40.677718,-73.872665,40.774488,5,13.67626867
8,-73.96582,40.76261,-73.94678,40.77219,1,1.925659114
4.1,-73.962095,40.770545,-73.96752,40.769008,5,0.487926317
13,-73.950992,40.777708,-73.982267,40.767822,1,2.854729429
15,-73.992897,40.747612,-73.97685,40.78815,1,4.707314306
20.27,-74.003787,40.737608,-74.01776,40.675087,1,7.053299723
7,-73.978082,40.745749,-73.965604,40.760977,1,1.99359171
39.83,-73.874665,40.774127,-73.982505,40.7571,1,9.280187245
57.33,-73.790237,40.643947,-73.981935,40.763232,1,20.91246147
18.5,-73.9750061,40.79031372,-73.99128723,40.73282242,1,6.540205186
6.9,-73.99689,40.74748,-73.98754,40.733082,1,1.784846369
5.3,-73.987928,40.74969,-73.974882,40.756543,5,1.337683623
6,-73.954122,40.770317,-73.961762,40.757737,1,1.540205305
8.5,-74.007218,40.718167,-73.992337,40.698882,3,2.485078575
5.7,-73.989958,40.734395,-73.99564,40.742438,1,1.014723919
8.1,-73.990938,40.74201,-73.986652,40.757547,1,1.765511979
6,-73.988879,40.725782,-73.98708,40.736297,4,1.179370241
6.5,-73.988913,40.752978,-73.973381,40.751475,1,1.319376397
9.5,-73.977245,40.746912,-73.981673,40.766547,1,2.215634627
3.3,-73.961996,40.768568,-73.958656,40.772478,1,0.517982407
10.1,-73.944802,40.779461,-73.978574,40.746781,1,4.616091494
6.1,-73.956838,40.771563,-73.94191,40.787143,1,2.141038143
4.5,-73.985832,40.744962,-73.989943,40.73548,1,1.110129184
6.5,-74.002487,40.739887,-73.985895,40.758807,2,2.526563776
8.9,-73.993713,40.752074,-73.977523,40.754153,1,1.383628561
16.1,-73.993167,40.741465,-73.954187,40.778782,1,5.292841951
11,-73.987855,40.745725,-74.002455,40.71897,2,3.220345705
7.5,-73.96685028,40.79391098,-73.98233032,40.77062988,1,2.899242989
4.9,-73.990645,40.761053,-73.999008,40.749593,1,1.45649058
12,-73.996624,40.737294,-73.990929,40.755657,1,2.098135533
8,-73.95172,40.773754,-73.963858,40.768185,1,1.195471879
5,-73.962867,40.75836,-73.960092,40.762182,1,0.485167952
7.7,-73.994193,40.751021,-73.988845,40.769036,1,2.053838861
8.5,-73.873052,40.774087,-73.794687,40.667635,1,13.55886843
11.5,-74.013125,40.707856,-73.998726,40.738421,1,3.609924258
12.1,-73.997793,40.722568,-73.982442,40.757009,1,4.043424727
33.3,-73.863652,40.7693,-73.967723,40.793802,5,9.179177167
33.5,-73.956185,40.7215,-73.967517,40.802512,1,9.061385328
8,-73.963612,40.776932,-73.973962,40.763065,2,1.771786202
6.1,-73.984313,40.743285,-73.996723,40.736293,5,1.303342097
6.1,-73.958563,40.78082,-73.977127,40.787673,2,1.739387468
6.5,-73.984752,40.768435,-73.976958,40.758334,2,1.301335957
12,-73.9815,40.729944,-73.949106,40.777279,1,5.930517467
6.5,-74.004742,40.737558,-74.00853,40.724722,1,1.463010582
11.8,-73.988074,40.719954,-73.98242,40.762637,1,4.771474259
12.1,-73.978678,40.724423,-73.971043,40.765478,1,4.611644229
4.5,-73.9788,40.729715,-73.988563,40.729722,1,0.822918978
21,-74.006705,40.744221,-73.939359,40.848708,1,12.9317911
5.5,-73.99319,40.733492,-73.987492,40.738562,1,0.740708947
7,-73.983087,40.726555,-73.98738,40.720078,1,0.806220612
6.1,-73.977863,40.684789,-73.968667,40.692262,1,1.136878356
6.9,-74.000092,40.73874,-73.991962,40.751157,5,1.541731251
5.5,-74.001895,40.726235,-74.00512,40.718845,1,0.865779735
12,-73.950345,40.786857,-73.988281,40.764627,1,4.040357827
3.3,-73.960577,40.775923,-73.964628,40.770512,5,0.691868025
19,-74.008945,40.704032,-73.976665,40.751272,5,5.917204673
36.33,-73.988942,40.757137,-73.870965,40.774155,1,10.117505
7.7,-74.00746,40.727223,-73.988455,40.737092,1,1.941899127
8.9,-73.967165,40.772278,-73.978062,40.758807,1,1.757234487
10.9,-73.983899,40.76219,-73.97532,40.755807,1,1.013170121
6.1,-74.005057,40.722836,-73.991146,40.739524,1,2.19551998
8.5,-73.956589,40.771501,-73.980914,40.745351,2,3.558171013
5.7,-73.930645,40.769027,-73.919795,40.75751,1,1.573718664
33.8,-74.004452,40.750792,-73.992322,40.66625,3,9.459047808
8.1,-73.956072,40.767925,-73.975353,40.755623,5,2.12392693
18.1,-73.989126,40.721579,-73.888926,40.747565,1,8.926130791
5,-73.99669,40.744477,-74.006193,40.750068,1,1.013908283
9.5,-73.98684,40.761092,-73.989977,40.751482,2,1.101111843
15,-73.97784,40.777202,-73.982102,40.743148,1,3.804802568
5.7,-74.13371,40.651728,-74.135442,40.650247,5,0.220226638
24,-73.978468,40.762587,-74.012227,40.706667,1,6.83987568
12,-73.978187,40.752512,-73.95089,40.785915,1,4.369428199
9,-73.99248505,40.71422195,-73.96182251,40.70974731,1,2.63269389
7.3,-73.953403,40.785242,-73.9411,40.807615,1,2.695570054
8,-73.948484,40.779091,-73.966599,40.788855,1,1.872734916
2.9,-73.993608,40.761905,-73.991563,40.760593,1,0.225788774
4.9,-73.963342,40.798707,-73.958703,40.806942,1,0.9957786
6.9,-73.985033,40.736422,-73.977518,40.722333,1,1.69029614
17.3,-73.978905,40.785177,-73.991468,40.75014,1,4.038304812
10.5,-73.975435,40.749023,-73.966686,40.78899,1,4.50620253
8,-73.977983,40.737515,-73.982835,40.72274,1,1.693543192
8.5,-73.986806,40.744404,-73.983359,40.766948,1,2.524328651
3.7,-73.950996,40.785744,-73.952442,40.789677,2,0.454099991
9.7,-73.959828,40.779567,-73.988357,40.750275,1,4.048696921
6,-73.955886,40.764173,-73.969129,40.759415,1,1.234864433
4.1,-73.974753,40.777938,-73.982165,40.778857,5,0.632609926
4.5,-73.992352,40.738238,-74.000702,40.729923,2,1.162191843
7.3,-73.976633,40.788068,-73.960005,40.810208,5,2.832812644
5.7,-73.990255,40.7561,-73.980407,40.766077,1,1.385608675
4.5,-73.979742,40.755172,-73.980087,40.749887,1,0.588568002
6.5,-74.004342,40.724022,-73.995013,40.739757,1,1.918721054
6.5,-73.959348,40.774523,-73.966382,40.755743,5,2.17132101
6.9,-73.955505,40.783763,-73.973991,40.794378,1,1.953879359
4.5,-73.999065,40.739303,-74.002702,40.732815,1,0.784062289
5.7,-73.976527,40.759313,-73.969715,40.7666,2,0.993134101
10.1,-73.974572,40.75064,-73.979861,40.764285,1,1.581798346
4,-73.978177,40.74825,-73.978145,40.742632,1,0.624895022
14.5,-73.99726868,40.72182083,-73.97504425,40.68912506,6,4.091170123
5.3,-73.964774,40.772867,-73.971307,40.766589,1,0.889094874
16.1,-73.9923,40.748792,-73.93502,40.798388,1,7.328861952
7.7,-73.955137,40.785845,-73.958565,40.764182,2,2.426811049
4.5,-73.981973,40.730997,-73.97362,40.724133,1,1.03858139
8.9,-73.968734,40.786263,-73.993886,40.764848,1,3.18783324
9,-73.985475,40.746988,-73.989092,40.73199,1,1.695846801
8.5,-73.96089,40.760993,-73.984728,40.768452,1,2.172867744
5.3,-73.982667,40.731125,-73.976245,40.743692,1,1.498953464
40.83,-73.873019,40.774335,-73.985638,40.75998,2,9.620682508
9.5,-73.97329712,40.75814819,-73.95321655,40.7857399,5,3.504295048
26.5,-73.862693,40.768914,-73.977727,40.761072,1,9.730194413
6.5,-73.967328,40.769418,-73.970968,40.786092,1,1.879816877
6.5,-73.993466,40.740683,-73.97958,40.730027,1,1.665701399
16.9,-73.997247,40.724292,-73.926185,40.700972,1,6.52871516
6.5,-73.995007,40.739898,-73.989512,40.752778,3,1.505615566
7,-73.961712,40.779925,-73.975578,40.760639,3,2.442564625
20.5,-73.98596954,40.76804733,-73.90697479,40.77340317,1,6.680937772
7.7,-73.9976,40.736172,-73.976328,40.7568,1,2.911657425
9.3,-73.974093,40.77893,-73.971992,40.760271,1,2.082970169
10.5,-73.971516,40.750781,-74.005264,40.733243,1,3.448796291
11.3,-73.973767,40.748119,-74.005002,40.715896,2,4.447163725
14.9,-74.002887,40.728118,-73.982017,40.66455,1,7.2864134
57.33,-73.789977,40.646957,-73.9853,40.733567,2,19.08351447
9.7,-73.973187,40.781382,-73.977433,40.760955,1,2.300071562
8.1,-73.955795,40.764143,-73.948492,40.789026,1,2.835265108
10.1,-73.988843,40.748452,-73.954007,40.778668,2,4.461942589
6.5,-73.973902,40.760458,-73.963855,40.773922,2,1.720220886
5.3,-73.99181,40.758979,-73.994032,40.75154,1,0.848354855
8.5,0,0,-74.002037,40.752035,1,8670.26304
8.1,-73.980462,40.762135,-73.987743,40.743213,5,2.192283364
20.5,-73.985118,40.747282,-73.951195,40.688335,2,7.153228792
9,-73.972915,40.785302,-73.96036,40.767317,5,2.262787996
7,-73.94419098,40.71325302,-73.95399475,40.72577667,1,1.619731929
17.3,-73.989225,40.75798,-73.97875,40.7669,2,1.327857302
4.9,-73.987058,40.776152,-73.97818,40.783835,1,1.135537336
4.9,-73.986777,40.759352,-73.975232,40.765287,1,1.175515328
14.5,-74.003913,40.748442,-74.017842,40.705734,2,4.893350765
10.5,-74.008148,40.738132,-73.983898,40.746448,2,2.243221852
9.5,-73.981068,40.737927,-73.996637,40.74744,1,1.685558484
25.7,-73.862788,40.76904,-73.997514,40.724149,1,12.40263216
3.3,-73.9873,40.7292,-73.994,40.7321,0,0.650362416
5,-73.984009,40.745739,-73.986538,40.752274,1,0.757482007
7.3,-73.979991,40.734819,-73.957753,40.765122,1,3.856459353
14.5,-73.984051,40.768722,-73.999158,40.726394,1,4.877205022
5.7,-73.998788,40.68116,-73.993013,40.692923,1,1.396120462
7,-73.965684,40.762956,-73.947283,40.777771,1,2.262337955
5,-73.945138,40.718903,-73.949902,40.710278,1,1.040041543
7.3,-74.000223,40.717982,-73.97897,40.719411,1,1.798738456
19.7,-73.986569,40.761531,-73.869857,40.740448,1,10.1101808
4,-74.003254,40.749083,-73.9969,40.747398,1,0.567281824
4.5,-73.97652,40.751072,-73.987167,40.749723,2,0.909612946
10.1,-73.97138,40.760541,-73.993277,40.733421,1,3.536154368
6.9,-74.003837,40.726054,-73.986169,40.753899,1,3.436528629
11.5,-73.962097,40.716018,-73.986949,40.720949,1,2.165718973
21.54,-73.98423004,40.75994873,-73.95433044,40.73455048,2,3.785372759
8,-73.95641327,40.78718948,-73.95397949,40.7705307,1,1.864258099
10,-73.98442841,40.76488113,-73.97821808,40.78358078,1,2.144732356
5.7,-73.982179,40.77251,-73.973662,40.787082,1,1.772490271
2.5,-73.946993,40.744583,-73.946993,40.744583,3,0
6.9,-73.983785,40.749945,-73.999323,40.739097,1,1.780578862
3.3,-73.921287,40.767052,-73.927308,40.76614,1,0.517270207
10.9,-73.978993,40.726551,-73.967989,40.766178,1,4.504189849
8,-73.983885,40.738302,-73.982538,40.751762,1,1.501450535
24.5,-73.976005,40.786292,-73.909597,40.761047,1,6.259028818
12,-73.977713,40.725737,-74.009835,40.705415,1,3.527520023
39,-73.782639,40.64443,-73.987367,40.686233,1,17.88799336
15.5,-73.971955,40.786366,-74.007339,40.74113,1,5.84834456
6.5,-74.002052,40.740695,-73.978787,40.739637,1,1.964216279
7.7,-73.970421,40.761782,-73.963186,40.775128,1,1.604720057
16.5,-74.00458,40.70723,-74.0041,40.756641,1,5.496126198
11,-73.9812088,40.75359726,-73.97173309,40.75663757,1,0.867064408
11.5,-73.95432281,40.76605988,-73.98101044,40.78433228,2,3.030523037
5.3,-73.990987,40.750254,-73.985235,40.753582,1,0.609864311
32.1,-73.977492,40.761922,-73.871247,40.773827,1,9.047630115
13.5,-74.01045,40.718882,-73.990577,40.726717,1,1.888381033
22,-73.97557,40.79222,-74.00327,40.74375,1,5.874634929
6.5,-73.99112701,40.72993088,-73.98620605,40.73545074,3,0.740942252
8.1,-73.995468,40.739142,-73.981053,40.764588,5,3.07997227
14.5,-74.009841,40.714417,-73.982713,40.73939,1,3.597897156
21.5,-73.991552,40.745294,-73.952914,40.769052,1,4.192991695
3.3,-73.994943,40.725063,-73.996568,40.722071,2,0.359888863
4.5,-73.992388,40.753182,-73.995312,40.744415,4,1.00579833
11.7,-73.987773,40.719907,-73.990929,40.760284,1,4.498995985
5,-73.993827,40.735783,-74.002764,40.731858,1,0.870622567
10.5,-73.96176,40.767925,-73.960077,40.767877,1,0.141878328
6.5,-73.9791,40.7718,-73.972,40.7817,1,1.253088158
12,-73.97856903,40.74536896,-73.99154663,40.75141144,1,1.28359513
15.3,-73.98701,40.724918,-73.98741,40.775785,1,5.658028321
12.1,-74.005212,40.741297,-73.964365,40.759517,2,3.994225477
17.3,-73.972258,40.781455,-73.972258,40.781455,1,0
12.1,-73.97421,40.791311,-73.940934,40.839788,1,6.076291941
