instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,fare_amount,passenger_count,distance
15307,10/4/2012,4,1,10,23,0,4,1,1,0.6,0.6212,0.56,0.0896,18,137,155,5.4,1,0.746237089
10901,4/4/2012,2,1,4,8,0,3,1,2,0.44,0.4394,0.72,0.1045,31,653,684,2.9,2,0.545977219
5080,8/4/2011,3,0,8,13,0,4,1,1,0.76,0.7121,0.58,0,63,142,205,5.7,1,1.813403787
4786,7/23/2011,3,0,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,7,38,45,9.3,1,2.419064796
1418,3/4/2011,1,0,3,8,0,5,1,1,0.18,0.197,0.74,0.1343,6,222,228,6.5,1,1.070503751
871,2/8/2011,1,0,2,17,0,2,1,1,0.22,0.1818,0.32,0.5821,4,172,176,9,1,2.293598263
16194,11/12/2012,4,1,11,11,1,1,0,1,0.52,0.5,0.72,0.1642,112,255,367,5.3,5,0.949166105
11585,5/2/2012,2,1,5,21,0,3,1,1,0.52,0.5,0.77,0.2239,21,218,239,7.7,4,1.749633871
17181,12/23/2012,1,1,12,15,0,0,0,1,0.34,0.3333,0.34,0.1343,39,98,137,10,1,2.631891277
11245,4/18/2012,2,1,4,17,0,3,1,2,0.42,0.4242,0.77,0.194,46,442,488,10.5,5,2.902955334
2494,4/18/2011,2,0,4,19,0,1,1,1,0.56,0.5303,0.46,0.2537,42,244,286,3.7,1,0.779234354
10946,4/6/2012,2,1,4,5,0,5,1,1,0.32,0.303,0.53,0.3284,0,23,23,5.5,1,0.852075067
1722,3/17/2011,1,0,3,9,0,4,1,1,0.4,0.4091,0.62,0.2537,23,162,185,9,1,1.600627286
1083,2/17/2011,1,0,2,20,0,4,1,1,0.48,0.4697,0.59,0.3284,8,131,139,7.3,1,1.528820176
7021,10/25/2011,4,0,10,3,0,2,1,1,0.4,0.4091,0.87,0,1,3,4,4.5,1,0.969017792
11440,4/26/2012,2,1,4,20,0,4,1,1,0.54,0.5152,0.77,0.194,23,314,337,6,1,0.817874806
6796,10/15/2011,4,0,10,17,0,6,0,1,0.58,0.5455,0.32,0.2836,177,264,441,6,1,1.919567144
4273,7/1/2011,3,0,7,22,0,5,1,1,0.7,0.6364,0.42,0,49,173,222,7.3,1,1.679681978
1312,2/27/2011,1,0,2,20,0,0,0,1,0.4,0.4091,0.54,0.0896,9,72,81,17.7,1,6.852128504
4182,6/28/2011,3,0,6,3,0,2,1,2,0.66,0.6212,0.74,0,0,2,2,3.7,2,0.374613627
14285,8/23/2012,3,1,8,9,0,4,1,2,0.7,0.6515,0.7,0,58,354,412,7.7,1,2.746840836
6789,10/15/2011,4,0,10,10,0,6,0,1,0.54,0.5152,0.45,0.4478,115,207,322,33.33,2,8.663532827
4109,6/25/2011,3,0,6,2,0,6,0,2,0.66,0.6212,0.5,0.194,8,51,59,5.3,1,1.100461379
8581,12/29/2011,1,0,12,7,0,4,1,1,0.18,0.2121,0.64,0.0896,2,104,106,12.1,1,3.423544738
3636,6/5/2011,2,0,6,9,0,0,0,2,0.6,0.5758,0.78,0.194,53,111,164,10,2,3.047572831
52,1/3/2011,1,0,1,6,0,1,1,1,0.14,0.1061,0.5,0.3881,0,30,30,4.9,1,0.863574398
9821,2/19/2012,1,1,2,3,0,0,0,2,0.3,0.2879,0.36,0.2239,3,12,15,42,1,16.36699894
2060,3/31/2011,2,0,3,16,0,4,1,2,0.3,0.2879,0.87,0.2537,13,72,85,6.5,1,1.141296822
9611,2/10/2012,1,1,2,9,0,5,1,1,0.22,0.2273,0.55,0.1642,10,265,275,12,1,2.344969933
16535,11/26/2012,4,1,11,16,0,1,1,1,0.44,0.4394,0.3,0,49,297,346,9,1,1.529543234
12596,6/14/2012,2,1,6,0,0,4,1,1,0.6,0.6212,0.53,0.2985,3,45,48,6.5,1,2.21380662
14411,8/28/2012,3,1,8,15,0,2,1,1,0.82,0.7273,0.34,0.2985,59,258,317,3.3,1,0.458670429
16669,12/2/2012,4,1,12,7,0,0,0,2,0.24,0.2424,0.93,0.1343,5,26,31,5.7,1,1.205614279
14657,9/7/2012,3,1,9,21,0,5,1,1,0.7,0.6667,0.74,0.1642,55,246,301,11.5,1,2.696332879
15135,9/27/2012,4,1,9,19,0,4,1,1,0.66,0.6212,0.65,0.1343,48,511,559,29,3,6.5826348
16655,12/1/2012,4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,50,270,320,5.7,1,1.785286622
3515,5/31/2011,2,0,5,8,0,2,1,1,0.78,0.7424,0.59,0.1343,34,372,406,8.5,1,1.625013512
5132,8/6/2011,3,0,8,17,0,6,0,3,0.74,0.7121,0.79,0.1642,61,88,149,5.5,1,1.534508491
8433,12/23/2011,1,0,12,0,0,5,1,3,0.4,0.4091,0.87,0.194,2,7,9,8.5,6,2.761383014
5026,8/2/2011,3,0,8,7,0,2,1,1,0.72,0.6667,0.61,0.2836,15,320,335,9.7,1,3.632141987
17065,12/18/2012,4,1,12,19,0,2,1,1,0.38,0.3939,0.46,0.3881,19,334,353,6.5,1,1.779525962
16272,11/15/2012,4,1,11,17,0,4,1,2,0.36,0.3485,0.57,0.2239,22,541,563,7.7,1,1.480456166
15734,10/22/2012,4,1,10,18,0,1,1,1,0.54,0.5152,0.64,0.1045,60,726,786,4.9,1,1.844699192
6811,10/16/2011,4,0,10,8,0,0,0,1,0.44,0.4394,0.62,0.194,28,71,99,9.3,1,1.32724358
15182,9/29/2012,4,1,9,18,0,6,0,1,0.56,0.5303,0.46,0.194,174,420,594,4.5,1,0.888633828
12084,5/23/2012,2,1,5,16,0,3,1,3,0.7,0.6515,0.61,0.0896,62,216,278,11.3,1,5.637001838
3825,6/13/2011,2,0,6,6,0,1,1,1,0.54,0.5152,0.64,0.4179,7,98,105,9,1,3.515945708
13923,8/8/2012,3,1,8,7,0,3,1,2,0.7,0.6667,0.84,0.1642,24,458,482,14.5,2,4.90796141
12767,6/21/2012,3,1,6,3,0,4,1,1,0.72,0.697,0.74,0,3,8,11,14.5,5,4.033494748
1931,3/26/2011,2,0,3,5,0,6,0,1,0.2,0.197,0.51,0.194,0,8,8,57.33,3,21.97508779
8811,1/7/2012,1,1,1,22,0,6,0,1,0.44,0.4394,0.38,0.2537,16,93,109,6.9,1,6.241093282
9057,1/18/2012,1,1,1,6,0,3,1,1,0.34,0.2879,0.36,0.5224,0,88,88,10.1,1,3.06526695
7698,11/22/2011,4,0,11,8,0,2,1,3,0.38,0.3939,0.94,0.2239,5,185,190,4.1,5,0.67530752
15248,10/2/2012,4,1,10,12,0,2,1,2,0.6,0.5455,0.88,0.194,6,98,104,10,1,3.474795869
10301,3/10/2012,1,1,3,6,0,6,0,1,0.22,0.2121,0.44,0.2836,1,11,12,8.5,5,3.22365945
11209,4/17/2012,2,1,4,5,0,2,1,1,0.6,0.6212,0.53,0.2537,1,29,30,9.7,1,2.476279417
9097,1/19/2012,1,1,1,22,0,4,1,2,0.26,0.2273,0.44,0.4179,0,90,90,8.5,5,3.386812759
7077,10/27/2011,4,0,10,11,0,4,1,3,0.5,0.4848,0.88,0.1343,8,44,52,4.9,2,0.805292262
12647,6/16/2012,2,1,6,3,0,6,0,1,0.56,0.5303,0.6,0.0896,8,19,27,24.1,2,6.689299846
12443,6/7/2012,2,1,6,15,0,4,1,1,0.74,0.6515,0.3,0,99,234,333,4.9,2,0.928532199
4209,6/29/2011,3,0,6,6,0,3,1,1,0.66,0.6212,0.69,0.2985,12,104,116,3.5,1,0.387639895
4555,7/13/2011,3,0,7,16,0,3,1,2,0.66,0.5909,0.89,0,23,118,141,10.5,5,4.564039507
12195,5/28/2012,2,1,5,7,1,1,0,1,0.62,0.5909,0.78,0.1045,24,43,67,3.7,5,0.610849184
9858,2/20/2012,1,1,2,17,1,1,0,1,0.38,0.3939,0.27,0.2537,27,226,253,6.5,1,0
15441,10/10/2012,4,1,10,13,0,3,1,1,0.56,0.5303,0.49,0,60,237,297,6.1,1,1.321833324
11963,5/18/2012,2,1,5,15,0,5,1,1,0.66,0.6212,0.36,0.194,131,260,391,12.9,2,4.105953451
11012,4/8/2012,2,1,4,23,0,0,0,1,0.5,0.4848,0.39,0.2537,10,41,51,13,5,3.911551593
401,1/18/2011,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,0,61,61,18,1,6.168084164
4042,6/22/2011,3,0,6,7,0,3,1,1,0.7,0.6667,0.79,0,23,288,311,5.5,4,0
2939,5/7/2011,2,0,5,8,0,6,0,1,0.52,0.5,0.52,0.194,19,96,115,4.5,1,0.829341304
12222,5/29/2012,2,1,5,10,0,2,1,1,0.74,0.697,0.7,0.2985,67,116,183,4.5,1,1.42602874
2301,4/10/2011,2,0,4,17,0,0,0,2,0.52,0.5,0.72,0.194,84,152,236,4.9,1,0.969948528
16888,12/11/2012,4,1,12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,12,142,154,4.5,1,0.822721281
7118,10/29/2011,4,0,10,4,0,6,0,3,0.3,0.2727,0.81,0.4179,0,1,1,11,1,3.896626642
663,1/30/2011,1,0,1,22,0,0,0,2,0.24,0.2273,0.7,0.194,2,19,21,17.7,1,8.218968206
3995,6/20/2011,2,0,6,8,0,1,1,3,0.56,0.5303,0.83,0.194,12,209,221,19.33,1,4.07363716
3304,5/22/2011,2,0,5,13,0,0,0,2,0.66,0.6212,0.54,0.2239,180,275,455,6.9,2,2.428058675
3818,6/12/2011,2,0,6,23,0,0,0,1,0.64,0.5909,0.78,0.194,33,74,107,6.5,1,1.982355708
7453,11/12/2011,4,0,11,3,0,6,0,1,0.24,0.2424,0.7,0.1343,4,13,17,6.5,1,1.568398046
7236,11/3/2011,4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,2,5,7,4.5,2,1.03677254
9646,2/11/2012,1,1,2,20,0,6,0,2,0.16,0.1212,0.43,0.5522,1,62,63,14.9,5,5.613970788
15941,11/1/2012,4,1,11,21,0,4,1,2,0.38,0.3939,0.54,0.1343,29,238,267,15.3,1,5.911130102
16319,11/17/2012,4,1,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,144,325,469,13.7,1,6.112302801
14599,9/5/2012,3,1,9,11,0,3,1,2,0.78,0.7424,0.62,0.1642,61,156,217,29.3,1,8.743509607
14359,8/26/2012,3,1,8,11,0,0,0,1,0.74,0.697,0.66,0.3582,150,332,482,13.5,1,5.552920161
15105,9/26/2012,4,1,9,13,0,3,1,1,0.7,0.6515,0.58,0.2239,67,273,340,6.1,5,1.06051746
14605,9/5/2012,3,1,9,17,0,3,1,1,0.76,0.7273,0.66,0.2537,83,780,863,4.5,2,0.973332182
11408,4/25/2012,2,1,4,12,0,3,1,1,0.54,0.5152,0.28,0.2836,49,220,269,6.1,1,2.563070113
6401,9/29/2011,4,0,9,6,0,4,1,2,0.6,0.5455,0.88,0.0896,5,106,111,49.8,1,22.02921777
2229,4/7/2011,2,0,4,17,0,4,1,1,0.52,0.5,0.52,0.2836,63,280,343,5.5,3,1.367117299
7954,12/3/2011,4,0,12,1,0,6,0,1,0.26,0.2576,0.65,0.194,9,62,71,30.9,1,10.69016734
1972,3/27/2011,2,0,3,23,0,0,0,1,0.26,0.2576,0.44,0.194,3,16,19,5.3,1,1.325042202
12206,5/28/2012,2,1,5,18,1,1,0,1,0.8,0.7727,0.59,0.2985,132,251,383,6,1,1.271009722
13071,7/3/2012,3,1,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,66,431,497,56.8,2,19.8126826
13495,7/21/2012,3,1,7,11,0,6,0,2,0.6,0.5606,0.83,0.2537,80,225,305,10.5,1,2.884370766
15624,10/18/2012,4,1,10,4,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5,5,7,1,1.588475123
10548,3/20/2012,1,1,3,14,0,2,1,2,0.6,0.5909,0.73,0.1642,66,182,248,12.5,2,5.96595901
14135,8/17/2012,3,1,8,3,0,5,1,1,0.64,0.2424,0.65,0.1045,0,6,6,3.7,1,0.706603873
4196,6/28/2011,3,0,6,17,0,2,1,3,0.82,0.7879,0.56,0.2836,70,509,579,8,1,1.922490854
2164,4/5/2011,2,0,4,0,0,2,1,1,0.62,0.6212,0.5,0.1045,10,12,22,6.1,1,1.406182421
11762,5/10/2012,2,1,5,6,0,4,1,1,0.44,0.4394,0.72,0.2239,9,130,139,5.7,1,0.610858507
141,1/7/2011,1,0,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,0,1,1,10,1,3.650936168
1984,3/28/2011,2,0,3,12,0,1,1,2,0.26,0.2727,0.25,0,8,71,79,17.3,1,5.053641309
9814,2/18/2012,1,1,2,20,0,6,0,1,0.44,0.4394,0.44,0.1642,25,123,148,6.1,1,1.414145714
14721,9/10/2012,3,1,9,13,0,1,1,1,0.64,0.6212,0.38,0.2239,72,251,323,12.5,1,3.326728076
14840,9/15/2012,3,1,9,12,0,6,0,1,0.66,0.6212,0.36,0.3582,287,419,706,55,5,24.69863513
6422,9/30/2011,4,0,9,3,0,5,1,1,0.52,0.5,0.83,0.1045,0,3,3,14.9,5,5.918990866
7191,11/1/2011,4,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.194,0,18,18,7,1,1.183730189
12033,5/21/2012,2,1,5,13,0,1,1,3,0.6,0.5606,0.83,0.2537,49,135,184,8.1,1,3.056031343
16028,11/5/2012,4,1,11,12,0,1,1,1,0.36,0.3333,0.43,0.3284,38,206,244,3.3,1,0
5283,8/13/2011,3,0,8,0,0,6,0,1,0.68,0.6364,0.51,0.1045,15,69,84,7,1,1.518291441
14743,9/11/2012,3,1,9,11,0,2,1,1,0.64,0.6212,0.33,0.0896,60,187,247,14.5,3,3.375763306
5685,8/30/2011,3,0,8,7,0,2,1,1,0.56,0.5303,0.68,0.1343,19,338,357,12.9,2,3.60462016
6871,10/18/2011,4,0,10,20,0,2,1,1,0.54,0.5152,0.64,0.1642,23,204,227,8.5,1,2.768565857
6039,9/14/2011,3,0,9,4,0,3,1,1,0.6,0.5606,0.83,0.0896,1,8,9,6.5,1,1.369682487
17372,12/31/2012,1,1,12,16,0,1,1,2,0.26,0.2576,0.48,0.194,30,184,214,6.9,1,2.334093038
16383,11/20/2012,4,1,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343,16,649,665,3.3,1,0.546782325
8987,1/15/2012,1,1,1,7,0,0,0,1,0.12,0.1212,0.54,0.2836,3,14,17,41,1,16.51511894
5938,9/9/2011,3,0,9,22,0,5,1,1,0.62,0.5455,0.94,0,33,127,160,4.5,1,0.981253802
13625,7/26/2012,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,35,236,271,20.1,1,9.454483487
3072,5/12/2011,2,0,5,21,0,4,1,1,0.56,0.5303,0.83,0.1343,31,192,223,6.9,1,1.654857484
8466,12/24/2011,1,0,12,9,0,6,0,1,0.3,0.2727,0.45,0.4179,3,53,56,13,2,3.662540184
1425,3/4/2011,1,0,3,15,0,5,1,1,0.36,0.3333,0.4,0.2985,31,75,106,6.5,2,0.777525492
12669,6/17/2012,2,1,6,1,0,0,0,1,0.56,0.5303,0.6,0.1642,21,67,88,5.3,1,0
120,1/6/2011,1,0,1,5,0,4,1,2,0.14,0.1818,0.69,0.0896,0,4,4,10.5,2,2.561758765
7234,11/3/2011,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896,3,28,31,6.5,2,0.308663292
15855,10/27/2012,4,1,10,19,0,6,0,2,0.52,0.5,0.72,0.2239,67,233,300,35.33,3,10.00922939
13515,7/22/2012,3,1,7,7,0,0,0,2,0.62,0.5758,0.83,0,13,25,38,34.5,1,12.25772732
9602,2/10/2012,1,1,2,0,0,5,1,2,0.28,0.303,0.65,0.0896,4,39,43,9,4,2.309413835
7841,11/28/2011,4,0,11,8,0,1,1,2,0.42,0.4242,0.94,0,13,394,407,6.1,1,1.819079082
794,2/5/2011,1,0,2,12,0,6,0,3,0.22,0.2273,1,0.1642,10,42,52,12.1,1,0
3787,6/11/2011,2,0,6,16,0,6,0,2,0.8,0.7273,0.46,0.194,169,225,394,5,1,0.687217113
2534,4/20/2011,2,0,4,11,0,3,1,1,0.62,0.6061,0.69,0.0896,31,87,118,5.3,1,1.628223994
2330,4/11/2011,2,0,4,23,0,1,1,3,0.58,0.5455,0.6,0,16,38,54,6.1,1,1.50319728
8762,1/5/2012,1,1,1,21,0,4,1,1,0.26,0.2727,0.6,0.1343,9,88,97,6,1,1.408775654
491,1/22/2011,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,10,60,70,6.5,1,0
13873,8/6/2012,3,1,8,5,0,1,1,1,0.7,0.6667,0.79,0.194,2,23,25,7,1,1.439976853
14805,9/14/2012,3,1,9,1,0,5,1,1,0.56,0.5303,0.73,0.0896,6,35,41,10,1,2.647105267
729,2/2/2011,1,0,2,17,0,3,1,1,0.36,0.3182,0.53,0.5224,7,183,190,14.5,1,1.596476271
14211,8/20/2012,3,1,8,7,0,1,1,2,0.62,0.5909,0.78,0.1343,15,427,442,4.5,1,0.81238246
10396,3/14/2012,1,1,3,6,0,3,1,1,0.44,0.4394,0.82,0.0896,1,120,121,26.5,2,14.43335796
11852,5/14/2012,2,1,5,0,0,1,1,2,0.6,0.6212,0.56,0.2537,21,14,35,26.5,1,9.619116064
12810,6/22/2012,3,1,6,22,0,5,1,1,0.68,0.6364,0.69,0.1343,42,155,197,18.5,1,5.379958001
10975,4/7/2012,2,1,4,10,0,6,0,1,0.42,0.4242,0.28,0.2537,187,176,363,13.5,1,3.132928257
489,1/22/2011,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,3,50,53,5,1,0.960286669
13170,7/7/2012,3,1,7,22,0,6,0,1,0.84,0.8333,0.59,0.194,56,164,220,23,3,4.073541947
2186,4/5/2011,2,0,4,22,0,2,1,1,0.32,0.303,0.49,0.2985,3,43,46,7,2,0
9232,1/25/2012,1,1,1,13,0,3,1,1,0.34,0.3333,0.49,0.1343,63,149,212,15.5,1,6.163888782
11543,5/1/2012,2,1,5,3,0,2,1,2,0.5,0.4848,0.77,0,1,2,3,5.7,1,1.934011076
9648,2/11/2012,1,1,2,22,0,6,0,2,0.14,0.1061,0.39,0.3881,0,46,46,10.5,1,2.624111316
6821,10/16/2011,4,0,10,18,0,0,0,1,0.56,0.5303,0.49,0.4478,102,226,328,4.9,1,0.869305392
10536,3/20/2012,1,1,3,2,0,2,1,1,0.54,0.5152,0.88,0.0896,2,8,10,10.5,1,2.274764364
1774,3/19/2011,1,0,3,14,0,6,0,1,0.5,0.4848,0.31,0.4925,168,144,312,11,1,4.683683625
12488,6/9/2012,2,1,6,12,0,6,0,1,0.8,0.697,0.29,0.2537,196,335,531,4.5,1,0.90262423
2659,4/25/2011,2,0,4,16,0,1,1,1,0.7,0.6515,0.54,0.3582,41,198,239,5.3,5,2.019622669
13084,7/4/2012,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,43,110,153,5.3,1,0.958572314
12528,6/11/2012,2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,0,7,7,9.7,5,2.410821998
5757,9/2/2011,3,0,9,7,0,5,1,1,0.6,0.5606,0.83,0.1045,6,253,259,4.5,1,0.548200671
15563,10/15/2012,4,1,10,15,0,1,1,1,0.6,0.5758,0.78,0.3284,70,190,260,8.1,1,1.216102607
1728,3/17/2011,1,0,3,15,0,4,1,1,0.52,0.5,0.42,0.2537,30,95,125,15.7,1,7.081981935
6488,10/2/2011,4,0,10,21,0,0,0,1,0.36,0.3485,0.71,0.2239,17,71,88,33.7,2,15.98319663
686,1/31/2011,1,0,1,21,0,1,1,3,0.16,0.197,0.59,0.0896,3,53,56,6.5,1,0.893014741
6205,9/21/2011,3,0,9,2,0,3,1,1,0.54,0.5152,0.94,0,1,5,6,3.5,1,0.63466408
13271,7/12/2012,3,1,7,3,0,4,1,1,0.64,0.6061,0.69,0.1045,0,10,10,49.8,5,20.57723954
8296,12/17/2011,4,0,12,7,0,6,0,2,0.26,0.2576,0.56,0.2239,0,20,20,4,1,0.744905
8513,12/26/2011,1,0,12,10,1,1,0,1,0.34,0.2879,0.42,0.5224,31,39,70,30.5,1,12.48772235
15812,10/26/2012,4,1,10,0,0,5,1,2,0.54,0.5152,0.77,0,6,65,71,32.25,1,16.39838385
10448,3/16/2012,1,1,3,10,0,5,1,2,0.4,0.4091,0.87,0.0896,44,136,180,5.7,1,1.500208982
14464,8/30/2012,3,1,8,20,0,4,1,1,0.74,0.6818,0.58,0.1642,68,403,471,6,2,1.184874999
11760,5/10/2012,2,1,5,4,0,4,1,1,0.46,0.4545,0.77,0.194,0,2,2,8.9,1,1.643705015
16570,11/28/2012,4,1,11,3,0,3,1,2,0.26,0.2576,0.7,0.2239,0,3,3,10.9,1,3.881886824
10169,3/4/2012,1,1,3,18,0,0,0,1,0.32,0.2727,0.33,0.6119,20,164,184,5.7,6,1.20586799
16231,11/14/2012,4,1,11,0,0,3,1,1,0.26,0.2424,0.56,0.2836,4,20,24,11,1,4.02572638
4658,7/17/2011,3,0,7,23,0,0,0,1,0.7,0.6667,0.74,0.1343,39,54,93,57.33,1,21.354452
4968,7/30/2011,3,0,7,21,0,6,0,1,0.8,0.7424,0.49,0.1642,82,123,205,4,1,0.704420377
4722,7/20/2011,3,0,7,15,0,3,1,1,0.86,0.8182,0.5,0.1642,36,102,138,7.7,5,2.41412028
2585,4/22/2011,2,0,4,14,0,5,1,3,0.34,0.3182,0.87,0.2537,3,33,36,10.5,1,0.714940266
15617,10/17/2012,4,1,10,21,0,3,1,1,0.46,0.4545,0.82,0.194,28,301,329,11.5,1,1.856193963
11047,4/10/2012,2,1,4,10,0,2,1,1,0.46,0.4545,0.47,0.1642,49,132,181,12,1,3.640312344
5921,9/9/2011,3,0,9,5,0,5,1,2,0.62,0.5455,0.94,0.1343,0,14,14,35.5,1,13.8131424
12057,5/22/2012,2,1,5,13,0,2,1,2,0.64,0.6061,0.73,0,48,195,243,8.5,1,3.885899257
13442,7/19/2012,3,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,8,144,152,10.1,1,3.406026014
4344,7/4/2011,3,0,7,21,1,1,0,2,0.74,0.6818,0.62,0.1045,195,262,457,13.5,1,4.439187379
7388,11/9/2011,4,0,11,10,0,3,1,1,0.4,0.4091,0.76,0.1045,16,89,105,6.1,1,2.177506527
8894,1/11/2012,1,1,1,10,0,3,1,2,0.24,0.2424,0.87,0.1343,13,84,97,6.9,1,1.357239439
7298,11/5/2011,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,128,207,335,14,1,2.187367741
10977,4/7/2012,2,1,4,12,0,6,0,1,0.46,0.4545,0.23,0.3881,320,270,590,22.5,1,9.752031275
12943,6/28/2012,3,1,6,11,0,4,1,1,0.8,0.697,0.31,0.194,41,170,211,14.5,1,4.907074306
8702,1/3/2012,1,1,1,9,0,2,1,1,0.16,0.1364,0.5,0.2836,8,145,153,4.9,1,0.52244874
6931,10/21/2011,4,0,10,9,0,5,1,2,0.42,0.4242,0.58,0.1343,33,189,222,4.1,1,0.735579929
6749,10/13/2011,4,0,10,18,0,4,1,3,0.62,0.5758,0.83,0.2537,20,248,268,5,1,1.159835321
763,2/4/2011,1,0,2,5,0,5,1,2,0.14,0.1515,0.63,0.1343,0,7,7,16.1,3,7.413210513
1649,3/14/2011,1,0,3,6,0,1,1,1,0.26,0.2727,0.65,0.1343,1,27,28,8.5,1,2.786491639
11033,4/9/2012,2,1,4,20,0,1,1,1,0.5,0.4848,0.36,0.4478,21,255,276,13.7,1,2.113248985
5187,8/9/2011,3,0,8,0,0,2,1,1,0.72,0.697,0.79,0.1343,10,25,35,8.5,2,1.888763314
14292,8/23/2012,3,1,8,16,0,4,1,1,0.76,0.6818,0.48,0.1642,121,344,465,24.5,1,6.887033179
4956,7/30/2011,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,49,125,174,3.5,5,0.15749303
17257,12/26/2012,1,1,12,21,0,3,1,2,0.3,0.2727,0.87,0.2985,0,20,20,8.1,1,3.365328448
7339,11/7/2011,4,0,11,9,0,1,1,2,0.34,0.3333,1,0.1343,18,156,174,4.9,1,0.919339441
4972,7/31/2011,3,0,7,1,0,0,0,1,0.74,0.6818,0.62,0.0896,8,71,79,5.3,4,1.616002537
3218,5/18/2011,2,0,5,23,0,3,1,1,0.52,0.5,0.94,0.0896,10,49,59,6.6,1,1.406523867
387,1/17/2011,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,86,6.1,1,2.221469085
12002,5/20/2012,2,1,5,6,0,0,0,1,0.5,0.4848,0.63,0.1343,4,21,25,9,5,2.104503253
5329,8/14/2011,3,0,8,22,0,0,0,3,0.6,0.5455,0.88,0.4925,14,25,39,9,6,2.069933457
12484,6/9/2012,2,1,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045,42,202,244,8.5,1,3.414286062
5870,9/7/2011,3,0,9,1,0,3,1,3,0.54,0.5152,0.94,0.2537,2,3,5,6.1,2,1.223375788
10112,3/2/2012,1,1,3,9,0,5,1,1,0.3,0.3333,0.81,0,15,299,314,8.1,1,4.210787761
4261,7/1/2011,3,0,7,10,0,5,1,1,0.76,0.6667,0.33,0.1642,61,109,170,7,1,2.149742216
15192,9/30/2012,4,1,9,4,0,0,0,1,0.46,0.4545,0.67,0.0896,1,6,7,10.5,1,2.56774614
6282,9/24/2011,4,0,9,7,0,6,0,2,0.56,0.5303,0.88,0.1045,12,34,46,4.5,2,1.517928661
12752,6/20/2012,2,1,6,12,0,3,1,1,0.86,0.803,0.47,0.1642,30,150,180,16.5,1,7.662074463
4242,6/30/2011,3,0,6,15,0,4,1,1,0.78,0.6667,0.25,0.2537,64,176,240,12.5,6,3.878408045
6690,10/11/2011,4,0,10,7,0,2,1,2,0.52,0.5,0.88,0.0896,19,333,352,6.5,1,1.134793847
5140,8/7/2011,3,0,8,1,0,0,0,2,0.7,0.6667,0.84,0.2537,10,63,73,6.9,1,2.309329884
15475,10/11/2012,4,1,10,23,0,4,1,1,0.42,0.4242,0.58,0.0896,10,176,186,3.7,1,0.827724534
877,2/8/2011,1,0,2,23,0,2,1,1,0.12,0.1061,0.33,0.3284,3,9,12,10.5,3,3.51390616
14063,8/14/2012,3,1,8,3,0,2,1,2,0.68,0.6364,0.83,0.194,0,3,3,5.5,1,1.48832164
12722,6/19/2012,2,1,6,6,0,2,1,2,0.6,0.5758,0.78,0.1045,9,152,161,18.1,1,9.871279216
17141,12/21/2012,1,1,12,23,0,5,1,1,0.26,0.2424,0.44,0.2836,1,39,40,9,1,1.942581904
6309,9/25/2011,4,0,9,10,0,0,0,2,0.64,0.5758,0.83,0,85,190,275,12.1,2,5.390364767
6055,9/14/2011,3,0,9,20,0,3,1,2,0.72,0.6667,0.58,0.4179,40,221,261,9.3,1,2.321982334
13454,7/19/2012,3,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,93,684,777,11.7,3,2.982570529
4672,7/18/2011,3,0,7,13,0,1,1,1,0.82,0.7879,0.56,0.2537,27,125,152,15,1,3.841989693
7015,10/24/2011,4,0,10,21,0,1,1,1,0.46,0.4545,0.87,0.1045,12,114,126,5.5,1,0.648264013
15884,10/29/2012,4,1,10,0,0,1,1,3,0.44,0.4394,0.88,0.3582,2,20,22,4.9,1,0.825520395
981,2/13/2011,1,0,2,12,0,0,0,1,0.36,0.3182,0.32,0.4627,58,94,152,6.1,2,1.147696294
709,2/1/2011,1,0,2,21,0,2,1,2,0.22,0.2273,0.87,0.1343,0,64,64,35.3,4,15.04884982
4682,7/18/2011,3,0,7,23,0,1,1,1,0.74,0.697,0.66,0.1642,32,59,91,7.5,6,1.713256957
